yard	yard_yard	39	His statistical record that year , when Texas won only one game and lost nine , was far from impressive : he carried the ball three times for a net gain of 10 yards , punted once for 39 yards and caught one pass for 13 yards .
yard	yard_yard	46	His statistical record that year , when Texas won only one game and lost nine , was far from impressive : he carried the ball three times for a net gain of 10 yards , punted once for 39 yards and caught one pass for 13 yards .
yard	yard_yard	42	In their first three games , the Longhorns have had the ball 41 times and scored 16 times , or 40 per cent their total passing yardage in three games , 447 on 30 completions in 56 attempts , is only 22 yards short of their total passing yardage in 1959 , when they made 469 on 37 completions in 86 tries .
yard	yard_yard	19	Tailback James Saxton already has surpassed his rushing total for his brilliant sophomore season , when he netted 271 yards on 55 carries ; he now has 273 yards in 22 tries during three games .
yard	yard_yard	28	Tailback James Saxton already has surpassed his rushing total for his brilliant sophomore season , when he netted 271 yards on 55 carries ; he now has 273 yards in 22 tries during three games .
yard	yard_yard	27	Saxton has made only one second-half appearance this season and that was in the Washington State game , for four plays : he returned the kickoff 30 yards , gained five yards through the line and then uncorked a 56 - yard touchdown run before retiring to the bench .
yard	yard_yard	31	Saxton has made only one second-half appearance this season and that was in the Washington State game , for four plays : he returned the kickoff 30 yards , gained five yards through the line and then uncorked a 56 - yard touchdown run before retiring to the bench .
yard	yard_yard	41	Saxton has made only one second-half appearance this season and that was in the Washington State game , for four plays : he returned the kickoff 30 yards , gained five yards through the line and then uncorked a 56 - yard touchdown run before retiring to the bench .
yard	yard_yard	5	He nailed it for a yard loss '' .
yard	yard_yard	30	The Air Force's , and the game 's , final play , was a long pass by quarterback Bob McNaughton which Gannon intercepted on his own 44 and returned 22 yards .
yard	yard_yard	20	He was called upon 26 times - more than all of the other ball carriers combined - and delivered 145 yards .
yard	yard_yard	4	Texas ' 545 - yard spree against Washington State gave the Longhorns a 3 - game total offense of 1512 yards ( 1065 rushing and 447 passing ) a new SWC high .
yard	yard_yard	20	Texas ' 545 - yard spree against Washington State gave the Longhorns a 3 - game total offense of 1512 yards ( 1065 rushing and 447 passing ) a new SWC high .
yard	yard_yard	3	Arkansas combined 280 yards rushing with 64 yards passing ( on 5 completions in 7 tosses ) and a tough defense to whip TCU , and A+M , with a 38 - point bulge against Texas Tech ran up its biggest total loop play since 1950 .
yard	yard_yard	7	Arkansas combined 280 yards rushing with 64 yards passing ( on 5 completions in 7 tosses ) and a tough defense to whip TCU , and A+M , with a 38 - point bulge against Texas Tech ran up its biggest total loop play since 1950 .
yard	yard_yard	7	Completing 12 of 15 passes for 174 yards , the Aggies had a total offense of 361 yards .
yard	yard_yard	17	Completing 12 of 15 passes for 174 yards , the Aggies had a total offense of 361 yards .
yard	yard_yard	9	Texas leads in per game rushing averages , 355 yards , and passing 149 ( to Baylor 's 126 ) , but idle Baylor has the best defensive record ( 187.5 yards per game to Texas ' 189 ) .
yard	yard_yard	31	Texas leads in per game rushing averages , 355 yards , and passing 149 ( to Baylor 's 126 ) , but idle Baylor has the best defensive record ( 187.5 yards per game to Texas ' 189 ) .
yard	yard_yard	9	A+M has the best defense against passes , 34.7 yards per game .
yard	yard_yard	16	George Kerr , the swift striding Jamaican , set a meet record in the 600 - yard run in the Knights of Columbus track meet tonight , beating Purdue 's Dave Mills in a hot duel in 1.10.1 .
yard	yard_yard	35	Kerr , who set the world record earlier this month in New York with a clocking of 1.09.3 , wiped out Mills 's early pace and beat the young Big 10 quarter-mile king by 5 yards .
yard	yard_yard	2	About 300 yards up the creek was a cluster of Mexican houses containing six rooms in the form of a square .
yard	yard_yard	20	Cardboard noisemakers , substitutes for the unavailable tin models , were being hawked and bought at makeshift stands every few yards along Broadway , and one 's ears were continually serenaded by the horns ' rasps and bleats .
arm	arm_arm	15	A second twitched his shirtsleeve , and he felt a brief burn on his upper arm .
arm	arm_arm	4	He drew back his arm to slash the gunbarrel across Jess 's face , but did n't finish the motion .
arm	arm_arm	5	Pain shout up Curt 's arm clear to the shoulder , but Jess seemed hardly aware that he had been hit .
arm	arm_arm	17	When Kitti was alive - and he remembered the pressure of her hand resting lightly on his arm - she had been the center of his life .
arm	arm_arm	7	From behind , he had put his arms on her shoulders , turned her around , and pressed her to him , so close she could n't breathe .
arm	arm_arm	9	But as the tree passed , she lifted an arm in gesture of better luck and farewell .
arm	arm_arm	9	Killpath pulled one thin leg up , clamping his arms around the shinbone to press his knee into an incredibly scrawny gut .
arm	arm_arm	9	Killpath leaned forward again , rocked comfortably with his arms still wrapped around one knee .
arm	arm_arm	37	You laughed and then your chest swelled and you felt you could cry for a little bit , and then a feeling hit you like a chill in your stomach and the goose bumps rippled along your arm .
arm	arm_arm	21	Now , Mis-ter McBride '' , said Lord , and he laid a firmly restraining hand on the field boss 's arm .
arm	arm_arm	18	He could not grasp that Lord had withdrawn from the fight minutes ago , and that his leaden arms were flailing at nothing but the air .
arm	arm_arm	3	He threw his arms wide , his face shining .
arm	arm_arm	8	He stood up and touched the girl 's arm .
arm	arm_arm	3	The Indian 's arm whipped sidewise - there was a flash of amber and froth , the crash of the bottle shattering against the side of the first car .
arm	arm_arm	16	And when he was alone again in the cabin , Alexander lowered his head into his arms and wept , for he knew full well what must be done , what in the end would be done .
arm	arm_arm	17	`` Let 's go , Marsh al '' , Brannon said , and took him by the arm .
arm	arm_arm	6	Hogan gripped the lawman 's other arm .
arm	arm_arm	12	His face was stiff with anger when they let go of his arms .
arm	arm_arm	13	The light supper over , Claire went to him and , slipping an arm about his shoulder , sat on his knee .
arm	arm_arm	3	He waved his arm around at the furnishings .
arm	arm_arm	35	The remarks she made about the sufferings of a lonely woman seemed so broad at first that he did n't know what to make of them , but after the sixth drink he put his arm around her and suggested that they go upstairs and look for her checkbook there .
arm	arm_arm	1	His arm moved swiftly , violently , once , twice .
arm	arm_arm	6	He stood very still , his arms at his sides , staring up at the heavens , then down at the blinking lights below .
arm	arm_arm	12	In a confused , soaked and stumbling shift of bodies and lifting arms , the two men were dragged into the same skiff .
arm	arm_arm	7	He swayed like a drunkard , his arms milling in slow circles .
arm	arm_arm	12	He reached down and closed his fingers on the man 's upper arm .
arm	arm_arm	8	- Henry said that he 'd take my arm and get me right there .
arm	arm_arm	2	When his arm came up I ducked away but it caught me on the side of the neck , watering my eyes , and I backed off to cough .
arm	arm_arm	26	Oh , he was being queer and careful , pawing about in the drawer and holding the bottle like a snake at the length of his arm .
arm	arm_arm	2	Put your arms around him '' .
arm	arm_arm	3	I put my arm carefully around him .
arm	arm_arm	3	I had my arm behind his back .
arm	arm_arm	27	It all seemed - if one could have peeked in at him through one of his windows - as though this broken nosed man with the muscular arms and wrestler 's neck was merely the caretaker trying his hand at the boss 's work .
arm	arm_arm	62	She fell asleep leaning on her hand , hearing the house creaking as though it were a living a private life of its own these two hundred years , hearing the birds rustling in their cages and the occasional whirring of wings as one of them landed on the table and walked across the newspaper to perch in the crook of her arm .
arm	arm_arm	16	A man with so big and so staggeringly developed a torso and such long and powerful arms is expected to stand taller than five feet five .
arm	arm_arm	19	It ran , this apocalyptic beast , on two thin legs , and its wings - were they feathered arms ?
arm	arm_arm	3	With a bold arm , he dared once more to obstruct them .
arm	arm_arm	7	He was safe in his Mama 's arms .
arm	arm_arm	9	The stern face would relax , the black clad arms would embrace him , `` My son '' !
arm	arm_arm	4	Payne hacked at their arms .
arm	arm_arm	28	As Sir Giles Overreach ( how often had he had to play that part , who did not believe a word of it ) , he raised his arm and declaimed : `` Where is my honour now '' ?
arm	arm_arm	5	Harry Hawk still had his arm raised towards the wings .
arm	arm_arm	5	He did not lower his arm .
arm	arm_arm	13	Harry Hawk had not shifted position , but he at last lowered his arm .
arm	arm_arm	18	I would have stood there and died there if left to myself , but Cousin Simmons grabbed my arm in his viselike grip and fairly plucked me out of there ; and then I came to some sanity and plunged away with such extraordinary speed that I outdistanced Cousin Simmons by far .
arm	arm_arm	16	The thin legs twitched convulsively once , then Kate felt the little body stiffening in her arms and heard one strangled sound .
arm	arm_arm	22	Whenever she found time , she went blackberry picking with him , and they would come home together , mouths purple , arms and faces scratched , tired enough to forget grief for another day .
arm	arm_arm	5	She turned and put her arms around his neck .
arm	arm_arm	17	In spite of the hundred things he had on his mind , Winston went and put his arm around her waist .
arm	arm_arm	22	Not a bullet touched Cook who was nearer the ambush , but one hit Russell in the leg and another broke his arm , passing on through his body .
arm	arm_arm	30	Russell had reached the house as Cook surmised , dismounted , but just as the old trapper opened the door to receive him , he fell into the trapper 's arms - dead .
arm	arm_arm	33	The purchase was effected and they made their way towards the hotel again , the hen , with whom some sort of communication had been set up , nestling in the doctor 's arms .
arm	arm_arm	32	Alex explained that they had been out for a stroll before breakfast while the doctor edged around behind him , attempting to hide the protuberance at his left side behind Alex 's arm and back .
arm	arm_arm	1	His arm had been giving him some trouble and Rector was not enough of a medical expert to determine whether it had healed improperly or whether Hino was simply rebelling against the tedious work in the print shop , using the stiffness in his arm as an excuse .
arm	arm_arm	44	His arm had been giving him some trouble and Rector was not enough of a medical expert to determine whether it had healed improperly or whether Hino was simply rebelling against the tedious work in the print shop , using the stiffness in his arm as an excuse .
arm	arm_arm	4	My parents ' welcoming arms would seem woeful , inadequate , unwanted .
arm	arm_arm	9	He rolled toward her and took her in his arms .
arm	arm_arm	43	One day when he attended a war memorial ceremony in Westminster Abbey his view was obstructed by a stout man on his left , his attention turned to the irregular pattern of the rough slab flooring and someone , clasping him by the arm , whispered , `` I want a word with you , please '' .
arm	arm_arm	17	They often fail , however , to develop real abdominal , back , chest , shoulder and arm strength .
arm	arm_arm	1	For arm and shoulder strength a chinning bar is recommended .
arm	arm_arm	0	Arm , shoulder , chest , upper and lower back strength will be aided with the Horse Kick .
arm	arm_arm	3	Handstands come after arms , chest and shoulders have developed at least a minimum of strength .
arm	arm_arm	2	Straighten the arms slowly , this arches the back .
arm	arm_arm	2	White 's arm went up and Warren raised his own .
arm	arm_arm	3	Thornburg patted his arm .
arm	arm_arm	9	All the while she sat there , her sinewy arms swirled before her chest .
arm	arm_arm	32	In the third Push-Pull Super-Set the `` push '' exercise is the wide grip Pushup Between Bars , while the `` pull '' exercise is the Moon Bench Lateral Raise with bent arms .
arm	arm_arm	28	Chico Ruiz made a spectacular play on Alusik 's grounder in the hole in the fourth and Wert came up with some good stops and showed a strong arm at third base .
arm	arm_arm	12	By then , the stranger was thanking Haney profusely and had one arm around his shoulders as if he were an old friend .
pound	pound_pound_(mass)	6	He took the story of the pound of flesh and had to fasten it on someone .
pound	pound_pound_(mass)	13	It would have been unwise policy , for instance , to apply the pound of flesh characterization to the thrifty Scotchman .
pound	pound_pound_(mass)	31	`` Look , my friend '' , he said , `` in my life I learn , how is it the proverb says , better an ounce of prevention to a pound of cure .
pound	pound_pound_(mass)	41	Such payments shall be made to small domestic producers of lead as long as the market price for common lead at New York , New York , as determined by the Secretary , is below 14 - 1 2 cents per pound , and such payments shall be 75 per centum of the difference between 14 - 1 2 cents per pound and the average market price for the month in which the sale occurred as determined by the Secretary .
pound	pound_pound_(mass)	61	Such payments shall be made to small domestic producers of lead as long as the market price for common lead at New York , New York , as determined by the Secretary , is below 14 - 1 2 cents per pound , and such payments shall be 75 per centum of the difference between 14 - 1 2 cents per pound and the average market price for the month in which the sale occurred as determined by the Secretary .
pound	pound_pound_(mass)	42	Such payments shall be made to small domestic producers of zinc as long as the market price for prime western zinc at East Saint Louis , Illinois , as determined by the Secretary , is below 14 - 1 2 cents per pound , and such payments shall be 55 per centum of the difference between 14 - 1 2 cents per pound and the average market price for the month in which the sale occurred as determined by the Secretary .
pound	pound_pound_(mass)	62	Such payments shall be made to small domestic producers of zinc as long as the market price for prime western zinc at East Saint Louis , Illinois , as determined by the Secretary , is below 14 - 1 2 cents per pound , and such payments shall be 55 per centum of the difference between 14 - 1 2 cents per pound and the average market price for the month in which the sale occurred as determined by the Secretary .
pound	pound_pound_(mass)	5	Each plane carried two five-hundred pound bombs .
pound	pound_pound_(mass)	14	For prevention or treatment of bacterial scours , feed 0.1 to 5 milligrams per pound of body weight daily .
pound	pound_pound_(mass)	13	To prevent or treat bacterial diarrhea , furnish 0.1 to 5 milligrams per pound of body weight daily .
pound	pound_pound_(mass)	19	As an aid in reducing bacterial diarrhea and preventing foot rot , feed not less than 0.1 milligram per pound of body weight daily .
pound	pound_pound_(mass)	15	To aid in the prevention of anaplasmosis , feed not less than 0.5 milligram per pound of body weight daily .
pound	pound_pound_(mass)	13	For cows , feed providing an intake of 0.1 milligram of Aureomycin per pound of body weight daily aids in the reduction of bacterial diarrhea , in the prevention of foot rot , and in the reduction of losses due to respiratory infection ( infectious rhinotracheitis - shipping fever complex ) .
pound	pound_pound_(mass)	3	Animals consuming 20 pounds feed daily receive 2 grams Dynafac ) .
pound	pound_pound_(mass)	16	This may be incorporated in complete feeds at the level of 0.4 milligram of diethylstilbestrol per pound of ration - assuming animal consumes about 25 pounds daily .
pound	pound_pound_(mass)	25	This may be incorporated in complete feeds at the level of 0.4 milligram of diethylstilbestrol per pound of ration - assuming animal consumes about 25 pounds daily .
pound	pound_pound_(mass)	18	It may be incorporated into cattle creep feeds in levels from 1.0 to 1.5 milligrams of diethylstilbestrol per pound of feed .
pound	pound_pound_(mass)	8	Include supplement containing 0.4 to 2 milligrams per pound to provide 2 milligrams per head per day .
pound	pound_pound_(mass)	9	1 to 1 - 1 2 grams per 100 pounds of body weight .
pound	pound_pound_(mass)	7	Treat cattle with 10 grams per 100 pounds body weight with a maximum of 70 grams per animal .
pound	pound_pound_(mass)	13	Treat lambs with 12 grams per head for lambs weighing up to 50 pounds ; treat lambs over 50 pounds and adults with 24 grams per animal .
pound	pound_pound_(mass)	19	Treat lambs with 12 grams per head for lambs weighing up to 50 pounds ; treat lambs over 50 pounds and adults with 24 grams per animal .
pound	pound_pound_(mass)	11	For the prevention of acetonemia ( ketosis ) feed 1 4 pound per day beginning at calving and continuing for 6 weeks .
pound	pound_pound_(mass)	11	For the treatment of ketosis feed 1 4 to 1 2 pound per day for 10 days .
pound	pound_pound_(mass)	8	For prevention of ketosis , feed 1 4 pound per head daily for 6 weeks commencing at calving time .
pound	pound_pound_(mass)	8	For treatment of ketosis , feed 1 2 pound daily until symptoms disappear .
pound	pound_pound_(mass)	14	Not less than .75 milligram but not more than 1.25 milligrams of additive per pound of body weight .
pound	pound_pound_(mass)	22	I have used a variety of heavy-weight hand-made papers , but prefer an English make , rough surface , in 400 - pound weight .
pound	pound_pound_(mass)	38	Still existing on a `` Northern Union '' telegraph form is a typical peremptory message from Peru grocer J. J. Hapgood to Burton and Graves ' store in Manchester - `` Get and send by stage sure four pounds best Porterhouse or sirloin steak , for Mrs. Hapgood send six sweet oranges '' .
pound	pound_pound_(mass)	15	He brought with him a mixture of myrrh and aloes , of about a hundred pounds ' weight .
pound	pound_pound_(mass)	4	Four hundred and fifty pounds was disseminated while the ship was traveling a distance of 156 miles .
pound	pound_pound_(mass)	3	A 208 - pound , 6 - foot 1 - inch senior from Stamford , Moritz practices nothing but place-kicking .
pound	pound_pound_(mass)	12	The 6 - foot 3 inch Hansen checked in close to 200 pounds , 15 pounds lighter than his reporting weight last spring .
pound	pound_pound_(mass)	15	The 6 - foot 3 inch Hansen checked in close to 200 pounds , 15 pounds lighter than his reporting weight last spring .
pound	pound_pound_(mass)	8	He hopes to melt off an additional eight pounds before the Flock breaks camp three weeks hence .
pound	pound_pound_(mass)	13	Why , I once used this machine to cure a woman with 97 pounds of cancer in her body '' .
pound	pound_pound_(mass)	5	Although she weighed only 108 pounds when she visited him , Carroll permitted her to go on a 10 - day fast in which she took nothing but water .
pound	pound_pound_(mass)	12	Inevitably , Mrs. Hull died of starvation and tuberculosis , weighing 60 pounds .
pound	pound_pound_(mass)	13	They had cleaned up an old ice box and begun to buy fifty pound blocks of ice in town , as the electric refrigerator came nowhere near providing enough ice for the crowds who ate and drank there .
pound	pound_pound_(mass)	19	Now when Henri was just 12 he was only 4 ' 10 '' tall and weighed an astounding 72 pounds , and his greatest desire was to pack on some weight .
pound	pound_pound_(mass)	27	Of course he did some exercising - he 's crazy about water skiing and swimming and this vigorous exercise in conjunction with the added food supplements packed pounds of solid muscle on his skinny frame .
pound	pound_pound_(mass)	8	The husky 6 - 3 , 205 - pound lefthander , was in command all the way before an on the scene audience of only 949 and countless of television viewers in the Denver area .
square	square_square	5	He also bought a huge square of pegboard for hanging up his tools , and lumber for his workbench , sandpaper and glue and assorted nails , levels and T squares and plumb lines and several gadgets that he had no idea how to use or what they were for .
square	square_square	19	In the following paper it is shown that in a certain definite sense , exactly an odd number of squares can be inscribed in every such curve which does not contain an infinite number of inscribed squares .
square	square_square	36	In the following paper it is shown that in a certain definite sense , exactly an odd number of squares can be inscribed in every such curve which does not contain an infinite number of inscribed squares .
square	square_square	6	Here , for the case of squares inscribed in plane curves , we remove the restriction to convexity and give certain other results .
square	square_square	1	A square inscribed in a curve C means a square with its four corner points on the curve , though it may not lie entirely in the interior of C .
square	square_square	9	A square inscribed in a curve C means a square with its four corner points on the curve , though it may not lie entirely in the interior of C .
